Unnamed: 0,text,user
259,RT @Tasnimnews_he: עיתון הארץ: הפסדנו. האמת חייבת להיאמר.,Tasnimnews_Fa
260,"آمار سفرهای نوروز و عید فطر اعلام شد

رئیس ستاد هماهنگی خدمات سفر:

از ۲۴ اسفند ۱۴۰۲ تا ۲۴ فروردین امسال ۶۳ میلیون و ۶۴۷ هزار نفر شب اقامت ثبت شده است

خراسان رضوی، مازندران، هرمزگان، گیلان، اصفهان، فارس، تهران، آذربایجان شرقی، بوشهر و اردبیل به ترتیب بیشترین اقامت را داشته‌اند https://t.co/0Ntyd6JDuZ",Tasnimnews_Fa
261,"ابلاغ عوارض واردات ۲۵ کالای اساسی

گمرک ایران عوارض وارداتی ۲۵ قلم کالای اساسی و صنعتی شامل گوشت، خودرو، سیگار، غلات، دانه های روغنی و چای را اعلام کرد

https://t.co/VH9XhWWZQV https://t.co/an0wSUvuDg",Tasnimnews_Fa
262,"زخمی شدن ۳ نظامی صهیونیست

بر اساس گزارش‌های منتشر شده، نظامیان صهیونیست فورا به بیمارستان منتقل شده‌اند

#اسرائيل_سقطت https://t.co/6TfDdJeEI0",Tasnimnews_Fa
263,"📹  متهمان سرقت بزرگراه صدر در بازسازی صحنه جرم

متهمانی که ۲۱ فروردین در بزرگراه صدر زورگیری کرده بودند بعد از دستگیری امروز برای بازسازی صحنه جرم به بزرگراه صدر آمدند https://t.co/dv6jowt2Kl https://t.co/F7i93bWvqx",Tasnimnews_Fa
264,📹  لحظه دستگیری سارقان بزرگراه صدر https://t.co/7SFqE28Bpz https://t.co/vseGp6w3ZS,Tasnimnews_Fa
265,"📹  آچمز شدن وزیرخارجه انگلیس در برنامه زنده تلویزیونی!

کامرون: کار ایران در حمله به اسرائیل خطرناک بود
مجری: اگر کسی کنسولگری انگلیس را بمباران کنند، ما چه کار می‌کنیم؟

کامرون: خب، ما یک واکنش خیلی شدید نشان می‌دهیم
مجری: ایران می‌گوید ما همان کار را کردیم

#اسرائيل_سقطت https://t.co/oUYoQKll4L",Tasnimnews_Fa
266,"افزایش ۳۵ درصدی تعرفه‌های پزشکی 

معاون درمان وزارت بهداشت:

نرخ مصوب تعرفه‌ها در بخش خصوصی برای پزشکان عمومی ۱۲۶ هزار تومان، متخصص ۱۸۹ هزار تومان، فوق تخصص و فلوشیب ۲۴۱ هزار تومان و روانپزشکی ۲۵۱ و پزشکان فوق تخصص روانپزشکی۲۸۶ هزار تومان است https://t.co/K3pzFuVYQf",Tasnimnews_Fa
267,"نوه هفتم اسماعیل هنیه شهید شد

وی دختر شهید محمد اسماعیل هنیه است که در حمله تروریسی رژیم صهیونیستی به خودرو آن‌ها مجروح و بخش مراقبت‌های ویژه بستری بود

#اسرائيل_سقطت https://t.co/pBjF36cxhC",Tasnimnews_Fa
268,"اینهم یک کار ناب در توصیف بی‌کلام عملیات ایران علیه اسرائیل

یک ایده‌ خیلی خاص؛ برگرفته از ایده‌ی نقاشی بسیار مشهور «ونگوک» (نقاش هلندی) با عنوان شب پرستاره

مهدی سرکانی شاهکار نظامی امنیتی و سیاسی ایران در عملیات #وعده_صادق علیه رژیم صهیونیستی را با شاهکار ونگوک توضیح داده است https://t.co/tbiLGDjKzS",Tasnimnews_Fa
269,"ادعای اعمال تحریم‌های جدید اتحادیه اروپا علیه ایران

فایننشال تایمز به نقل از منابع آگاه مدعی شد:

وزرای خارجه اتحادیه اروپا قرار است فردا یک نشست ویدئویی اضطراری داشته باشند که به بروکسل فرصتی برای ارزیابی اعمال تحریم‌های جدید علیه ایران می‌دهد

https://t.co/TxLgJvbOVD https://t.co/k9fbv8JLLI",Tasnimnews_Fa
270,📹  اجتماع #وعده_صادق در حرم مطهر رضوی https://t.co/jXbtUT4a68,Tasnimnews_Fa
271,"مالیات #خودروهای_لوکس اعلام شد

 بر اساس احکام مالیاتی بودجه سال ۱۴۰۳، خودروهای بالای ۳ میلیارد و ۵۰۰ میلیون تومان نسبت به مازاد بر این مبلغ مشمول مالیات سالانه خودرو به نرخ یک درصد می‌شوند

https://t.co/1JXbmARRhz https://t.co/dnZsvLoQFb",Tasnimnews_Fa
272,"📹  کنعانی: عملیات تلافی‌جویانه ایران کاملا حرفه‌ای بود

#اسرائيل_سقطت https://t.co/7NY2Qlr9sR",Tasnimnews_Fa
273,"📹  سخنگوی وزارت خارجه: به دنبال تشدید تنش در منطقه نیستیم

اقدام جمهوری اسلامی ایران ضروری و متناسب بود و اهداف نظامی را مورد هدف قرار داد

#اسرائيل_سقطت https://t.co/zJnmnO4IEy",Tasnimnews_Fa
274,"جهیزیه و #مهریه معاف از مالیات است

سخنگوی سازمان مالیاتی:

طبق ماده ۱۴۴ جهیزیه منقول و مهریه اعم از منقول و غیرمنقول و الی آخر معاف از مالیات خواهد بود

کما این که این ماده اصلاح نشود و یا تغییری پیدا نکند طبیعتاً مهریه هم معاف از مالیات خواهد بود

https://t.co/zYk4WtJoqY https://t.co/mikSMrox5r",Tasnimnews_Fa
275,"«پویا دادمرز» اولین فینالیست 

دادمرز در نیمه‌نهایی وزن ۵۵ کیلوگرم مسابقات کشتی فرنگی بزرگسالان قهرمانی آسیا مقابل کیم از کره جنوبی با نتیجه ۳ بر ۲ به پیروزی رسید https://t.co/AfES1Ua0EU",Tasnimnews_Fa
276,"کسر ۴۵ درصد از حقوق دانشجومعلمان لغو شد

بر این اساس در صورت استفاده از خدمات شبانه‌روزی و خوابگاه، مبلغ مربوطه از حقوق آنها کسر می‌شود

#اسرائيل_سقطت https://t.co/QXeGalhVq0",Tasnimnews_Fa
277,"اسرائیل درباره حمله به ایران به جمع‌بندی نرسید

رسانه‌های اسرائیلی از پایان بدون نتیجه نشست کابینه سه نفره جنگی اسرائیل درباره پاسخ به ایران خبر دادند

این کابینه سه نفره که دو عضو مشاور هم دارد، نتوانسته درباره زمان‌بندی و سطح پاسخ رژیم صهیونیستی به توافق برسد

#اسرائيل_سقطت https://t.co/vjDzwgwAhJ",Tasnimnews_Fa
278,"دادستانی تهران در راستای وظیفه قانونی عدلیه برای مقابله با برهم‌زنندگان امنیت روانی جامعه علیه حسین دهباشی اعلام جرم کرد

این فرد برای ارائه توضیحات به دادسرای تهران احضار شد

روز گذشته نیز دادستانی تهران علیه روزنامه جهان صنعت، روزنامه اعتماد و عباس عبدی اعلام جرم کرد https://t.co/5YIVWjq7FV",Tasnimnews_Fa
279,"آغاز اولین حراج #سکه در سال جدید از ساعت ۱۲ امروز 

اولین حراج بناست با عرضه تمام سکه، نیم سکه و ربع سکه بهار آزادی ضرب سال ۱۳۸۶ بانک مرکزی آغاز شود

https://t.co/K4i7vMfohy https://t.co/674Bh7kgZh",Tasnimnews_Fa
280,"قیمت‌های جدید ارزهای مبادله‌ای

در معاملات امروز مرکز مبادله طلا و ارز ایران، هر اسکناس #دلار آمریکا به ۴۳هزار و ۵۶۷ تومان و حواله دلار نیز به ۴۰هزار و ۶۴۸ تومان رسید

https://t.co/Y0uz8SQqGa https://t.co/wrjKEM8rjw",Tasnimnews_Fa
281,"گفت‌وگوی تلفنی امیرعبداللهیان با  لاوروف

امیرعبداللهیان: این اقدام محدود، با هدف بازدارندگی، تنبیه و هشدار به رژیم صهیونیستی بود

لاوروف: ما تردید نداشتیم که ایران به حملات رژیم اسراییل به بخش کنسولی سفارت خود پاسخ خواهد داد

#اسرائيل_سقطت https://t.co/BOOOyi5SP1",Tasnimnews_Fa
282,"بازگشت #حسن_یزدانی به تشک از اول اردیبهشت

رئیس هیئت کشتی استان مازندران:

اینکه حسن یزدانی چه زمانی قادر به ورود به چرخه و حضور در تورنمنت بین‌المللی است،  بستگی به نظر پزشکان و بعد از آن هم مربیان تیم ملی دارد

https://t.co/RYsKOO6Mlx https://t.co/GmBNqd94Tx",Tasnimnews_Fa
283,"هشدار گران فروشی جوجه یک روزه گوشتی!

وزارت جهاد کشاورزی درباره افزایش قیمت جوجه یک روزه گوشتی به انجمن مربوطه هشدار و خبر از برخورد با واحدهای متخلف مرغ مادر گوشتی داد

https://t.co/9B2UgvFOOp https://t.co/6ty3KjcUgw",Tasnimnews_Fa
284,"روزنامه معاریو رژیم صهیونیستی: ایران با عقلانیت مطلق عمل می‌کند

ما باید از درایت ایران درس بگیریم

ایران مدت‌ها قبل از این حمله پیروز شده بود و پاسخ آن به اسرائیل اهمیت نمادین داشت

#اسرائيل_سقطت https://t.co/EVwQ8NrcJ6",Tasnimnews_Fa
285,تقدیر دختر شهید حاجی رحیمی از عملیات #وعده_صادق https://t.co/H0XVFMuHB7,Tasnimnews_Fa
286,"وعد الصادق

در سحرگاه امروز با توجه به سیلی محکم سپاه پاسداران انقلاب اسلامی به رژیم غاصب صهیونیستی از جدیدترین دیوارنگاره میدان ولیعصر (عج) رونمایی شد

#اسرائيل_سقطت https://t.co/dsosM4cdpQ",Tasnimnews_Fa
287,"📹  تمسخر ادعای رهگیری ۹۹ درصدی موشک‌های ایران

ادعای رهگیری ۹۹ درصدی و زخمی‌ شدن یک کودک که توسط رژیم اسرائیل پیوسته تکرار می‌شود آنقدر مضحک است که حتی کارشناس و تحلیلگر BBC فارسی نیز آن را به سخره می‌گیرد

#اسرائیل_سقطت https://t.co/Zjr00Kxtge",Tasnimnews_Fa
288,"📹  شعرخوانی قاسم صرافان در رثای شهید طهرانی مقدم 

نماهنگ «ایرانی مقدم» با اجرای قاسم صرافان یادبود حاج حسن طهرانی مقدم که توسط خبرگزاری تسنیم تولید شده است

#اسرائیل_سقطت https://t.co/p9zhAPg7fu",Tasnimnews_Fa
289,"اولین روز ناسالم هوای تهران در ۱۴۰۳

شاخص کیفیت هوای تهران با قرارگرفتن روی عدد ۱۱۹ برای اولین‌بار از آغاز امسال در شرایط ناسالم برای گروه‌های حساس قرار گرفت

#آلودگی_هوا https://t.co/y2KtRljkT6",Tasnimnews_Fa
290,"رای پرونده کثیرالشاکی «کینگ‌مانی» صادر شد

رئیس کل دادگستری استان تهران:

سه نفر از اشخاص حقیقی به حبس‌های طویل‌المدت محکوم شدند و شرکت «بادران گستران» به ممنوعیت از فعالیت شغلی با استفاده از هر گونه رمزارز به مدت دو سال محکوم شد https://t.co/3mmUGmXdLw",Tasnimnews_Fa
291,"استرداد وجه پروازهای باطل‌شده بدون کسر جریمه

سازمان هواپیمایی:

بلیت مسافرانی که پرواز آنها باطل شده اما مسافر از انجام پرواز انصراف نداده و قصد انجام مسافرت را دارد باید با توجه به ظرفیت خالی صندلی پرواز در همان کابین بلیت صادر شود

https://t.co/kbWOZgXLOx https://t.co/t8nlJRc8zx",Tasnimnews_Fa
292,"📹  تجمع اصفهانی‌ها در حمایت از عملیات وعده صادق

مردم اصفهان با حمایت از عملیات «وعده صادق» سپاه در پاسخ به حمله رژیم صهیونیستی به بخش کنسولی سفارت ایران اجتماع کردند

#اسرائیل_سقطت https://t.co/UPGJEHWWOz",Tasnimnews_Fa
293,"📹  اظهارات شنیدنی وزیر رژیم پهلوی

جواد خادم فعال سیاسی اپوزیسیون و وزیر رژیم پهلوی:

همه فهمیدند که با ایران به رهبری آیت‌الله خامنه‌ای نمی‌توان شوخی کرد!

آنچه مسلّم است تنها کشور قدرتمند منطقه، ایران است و لاغیر!

#اسرائیل_سقطت https://t.co/ySB9EvMOct",Tasnimnews_Fa
294,"📹  قدردانی مردم زنجان از حمله موشكی به اسرائیل

مردم زنجان با قدردانی از سپاه پاسداران در حمله موشکی و انتقام از اسرائیلی‌ها، حمایت خود را ‌از این حمله کوبنده سپاه‌ اعلام کردند‌

#اسرائیل_سقطت https://t.co/frG0qta5XG",Tasnimnews_Fa
295,"قدرت خرید کارگران با افزایش ۳۵٪ مزد بالا نرفت

بازرس مجمع عالی نمایندگان کارگران:

هزینه سبد معیشت باید در کشور نه به روش میانگین ساده بلکه به روشی کارشناسی‌تر محاسبه شود

سبد معیشت در شهرهای بزرگ بواسطه سهم بالای بخش مسکن و حمل‌ونقل نسبت به شهرهای متوسط و کوچک بالاتر است https://t.co/W8fiCTk8hL",Tasnimnews_Fa
296,"﷽                             

جز نقش تو در نظر نیامد ما را               
جز کوی تو رهگذر نیامد ما را                              

اَلسَّلٰامُ عَلَیک یٰا عَلِی ابْنَ مُوسَی الرِّضٰا (عليه السلام)         
#وقت_سلام https://t.co/fTyMHaBEc9",Tasnimnews_Fa
297,"لغو محدودیت پروازهای فرودگاه امام و مهرآباد 

روابط عمومی شهر فرودگاهی امام خمینی (ره):

مسافران برای دریافت بلیت جایگزین پروازهای باطل شده به مرکز پاسخگویی شرکت هواپیمایی مربوطه یا پشتیبانی محل تهیه بلیت تماس بگیرند

https://t.co/BZYyjYknuL https://t.co/mJBIVE4p4e",Tasnimnews_Fa
298,"اسرائیل حماقت کرد که به کنسولگری ایران حمله  کرد؛ امّا آنها حتی در سیاست هم بلاهت پیشه کرده‌اند

قاب ماندگاری که اسرائیل باید در واقع همه‌ تلاشش را به کار بگیرد که کسی آن را نبیند، در مقابل ده‌ها و شاید صدها میلیون‌ بیننده بر دست گرفته‌اند و افتخارات ایران را تکمیل می‌کنند!",Tasnimnews_Fa
299,در آن شب تاریخی، ایران پهپادها و موشکهایش را از فراز کربلا و  بیت‌المقدس عبور داد و بر سر تاسیسات و پایگاه‌های صهیونیست‌ها فروآورد؛ میلیون‌ها و شاید میلیاردها انسان این صحنه‌ها را دیدند و مسلمان‌ها نیک می‌دانند که روزی قدس شریف با همین مقاومت‌ها ان شاءالله آزاد خواهد شد,Tasnimnews_Fa
